lat,lng,# Restaurants
28.870009000000003,-95.03276073124988,0
28.870009000000003,-95.01893816249988,0
28.870009000000003,-95.00511559374988,0
28.870009000000003,-94.99129302499988,0
28.870009000000003,-94.97747045624988,0
28.870009000000003,-94.96364788749987,0
28.870009000000003,-94.94982531874987,0
28.870009000000003,-94.93600274999987,0
28.870009000000003,-94.92218018124987,0
28.870009000000003,-94.90835761249987,0
28.870009000000003,-94.89453504374987,0
28.870009000000003,-94.88071247499987,0
28.870009000000003,-94.86688990624987,0
28.870009000000003,-94.85306733749987,0
28.870009000000003,-94.83924476874986,0
28.870009000000003,-94.82542219999986,0
28.870009000000003,-94.81159963124986,0
28.870009000000003,-94.79777706249986,0
28.870009000000003,-94.78395449374986,0
28.870009000000003,-94.77013192499986,0
28.870009000000003,-94.75630935624986,0
28.870009000000003,-94.74248678749986,0
28.870009000000003,-94.72866421874986,0
28.870009000000003,-94.71484164999985,0
28.870009000000003,-94.70101908124985,0
28.870009000000003,-94.68719651249985,0
28.870009000000003,-94.67337394374985,0
28.870009000000003,-94.65955137499985,0
28.870009000000003,-94.64572880624985,0
28.870009000000003,-94.63190623749985,0
28.870009000000003,-94.61808366874985,0
28.870009000000003,-94.60426109999985,0
28.870009000000003,-94.59043853124984,0
28.870009000000003,-94.57661596249984,0
28.870009000000003,-94.56279339374984,0
28.870009000000003,-94.54897082499984,0
28.870009000000003,-94.53514825624984,0
28.870009000000003,-94.52132568749984,0
28.870009000000003,-94.50750311874984,0
28.870009000000003,-94.49368054999984,0
28.870009000000003,-94.47985798124984,0
28.870009000000003,-94.46603541249983,0
28.870009000000003,-94.45221284374983,0
28.870009000000003,-94.43839027499983,0
28.870009000000003,-94.42456770624983,0
28.870009000000003,-94.41074513749983,0
28.870009000000003,-94.39692256874983,0
28.88191414666667,-96.594711,0
28.88191414666667,-96.58088843125,0
28.88191414666667,-96.5670658625,0
28.88191414666667,-96.55324329375,0
28.88191414666667,-96.539420725,0
28.88191414666667,-96.52559815625,0
28.88191414666667,-96.5117755875,0
28.88191414666667,-96.49795301875,0
28.88191414666667,-96.48413045,0
28.88191414666667,-96.47030788125,0
28.88191414666667,-96.45648531249999,0
28.88191414666667,-96.44266274374999,0
28.88191414666667,-96.42884017499999,0
28.88191414666667,-96.41501760624999,0
28.88191414666667,-96.40119503749999,0
28.88191414666667,-96.38737246874999,0
28.88191414666667,-96.37354989999999,0
28.88191414666667,-96.35972733124999,0
28.88191414666667,-96.34590476249998,0
28.88191414666667,-96.33208219374998,0
28.88191414666667,-96.31825962499998,0
28.88191414666667,-96.30443705624998,0
28.88191414666667,-96.29061448749998,0
28.88191414666667,-96.27679191874998,0
28.88191414666667,-96.26296934999998,0
28.88191414666667,-96.24914678124998,0
28.88191414666667,-96.23532421249998,2
28.88191414666667,-96.22150164374997,3
28.88191414666667,-96.20767907499997,0
28.88191414666667,-96.19385650624997,0
28.88191414666667,-96.18003393749997,0
28.88191414666667,-96.16621136874997,0
28.88191414666667,-96.15238879999997,0
28.88191414666667,-96.13856623124997,0
28.88191414666667,-96.12474366249997,0
28.88191414666667,-96.11092109374997,0
28.88191414666667,-96.09709852499996,0
28.88191414666667,-96.08327595624996,0
28.88191414666667,-96.06945338749996,0
28.88191414666667,-96.05563081874996,0
28.88191414666667,-96.04180824999996,0
28.88191414666667,-96.02798568124996,0
28.88191414666667,-96.01416311249996,0
28.88191414666667,-96.00034054374996,0
28.88191414666667,-95.98651797499996,0
28.88191414666667,-95.97269540624995,0
28.88191414666667,-95.95887283749995,0
28.88191414666667,-95.94505026874995,0
28.88191414666667,-95.93122769999995,0
28.88191414666667,-95.91740513124995,0
28.88191414666667,-95.90358256249995,0
28.88191414666667,-95.88975999374995,0
28.88191414666667,-95.87593742499995,0
28.88191414666667,-95.86211485624995,0
28.88191414666667,-95.84829228749994,0
28.88191414666667,-95.83446971874994,0
28.88191414666667,-95.82064714999994,0
28.88191414666667,-95.80682458124994,0
28.88191414666667,-95.79300201249994,0
28.88191414666667,-95.77917944374994,0
28.88191414666667,-95.76535687499994,0
28.88191414666667,-95.75153430624994,0
28.88191414666667,-95.73771173749994,0
28.88191414666667,-95.72388916874993,0
28.88191414666667,-95.71006659999993,0
28.88191414666667,-95.69624403124993,0
28.88191414666667,-95.68242146249993,0
28.88191414666667,-95.66859889374993,0
28.88191414666667,-95.65477632499993,0
28.88191414666667,-95.64095375624993,0
28.88191414666667,-95.62713118749993,0
28.88191414666667,-95.61330861874993,0
28.88191414666667,-95.59948604999992,0
28.88191414666667,-95.58566348124992,0
28.88191414666667,-95.57184091249992,0
28.88191414666667,-95.55801834374992,0
28.88191414666667,-95.54419577499992,0
28.88191414666667,-95.53037320624992,0
28.88191414666667,-95.51655063749992,0
28.88191414666667,-95.50272806874992,0
28.88191414666667,-95.48890549999992,0
28.88191414666667,-95.47508293124991,0
28.88191414666667,-95.46126036249991,0
28.88191414666667,-95.44743779374991,0
28.88191414666667,-95.43361522499991,0
28.88191414666667,-95.41979265624991,0
28.88191414666667,-95.40597008749991,0
28.88191414666667,-95.39214751874991,0
28.88191414666667,-95.37832494999991,0
28.88191414666667,-95.3645023812499,0
28.88191414666667,-95.3506798124999,0
28.88191414666667,-95.3368572437499,0
28.88191414666667,-95.3230346749999,0
28.88191414666667,-95.3092121062499,0
28.88191414666667,-95.2953895374999,0
28.88191414666667,-95.2815669687499,0
28.88191414666667,-95.2677443999999,0
28.88191414666667,-95.2539218312499,0
28.88191414666667,-95.2400992624999,0
28.88191414666667,-95.2262766937499,0
28.88191414666667,-95.2124541249999,0
28.88191414666667,-95.1986315562499,0
28.88191414666667,-95.18480898749989,0
28.88191414666667,-95.17098641874989,0
28.88191414666667,-95.15716384999989,0
28.88191414666667,-95.14334128124989,0
28.88191414666667,-95.12951871249989,0
28.88191414666667,-95.11569614374989,0
28.88191414666667,-95.10187357499989,0
28.88191414666667,-95.08805100624988,0
28.88191414666667,-95.07422843749988,0
28.88191414666667,-95.06040586874988,0
28.88191414666667,-95.04658329999988,0
28.88191414666667,-95.03276073124988,0
28.88191414666667,-95.01893816249988,0
28.88191414666667,-95.00511559374988,0
28.88191414666667,-94.99129302499988,0
28.88191414666667,-94.97747045624988,0
28.88191414666667,-94.96364788749987,0
28.88191414666667,-94.94982531874987,0
28.88191414666667,-94.93600274999987,0
28.88191414666667,-94.92218018124987,0
28.88191414666667,-94.90835761249987,0
28.88191414666667,-94.89453504374987,0
28.88191414666667,-94.88071247499987,0
28.88191414666667,-94.86688990624987,0
28.88191414666667,-94.85306733749987,0
28.88191414666667,-94.83924476874986,0
28.88191414666667,-94.82542219999986,0
28.88191414666667,-94.81159963124986,0
28.88191414666667,-94.79777706249986,0
28.88191414666667,-94.78395449374986,0
28.88191414666667,-94.77013192499986,0
28.88191414666667,-94.75630935624986,0
28.88191414666667,-94.74248678749986,0
28.88191414666667,-94.72866421874986,0
28.88191414666667,-94.71484164999985,0
28.88191414666667,-94.70101908124985,0
28.88191414666667,-94.68719651249985,0
28.88191414666667,-94.67337394374985,0
28.88191414666667,-94.65955137499985,0
28.88191414666667,-94.64572880624985,0
28.88191414666667,-94.63190623749985,0
28.88191414666667,-94.61808366874985,0
28.88191414666667,-94.60426109999985,0
28.88191414666667,-94.59043853124984,0
28.88191414666667,-94.57661596249984,0
28.88191414666667,-94.56279339374984,0
28.88191414666667,-94.54897082499984,0
28.88191414666667,-94.53514825624984,0
28.88191414666667,-94.52132568749984,0
28.88191414666667,-94.50750311874984,0
28.88191414666667,-94.49368054999984,0
28.88191414666667,-94.47985798124984,0
28.88191414666667,-94.46603541249983,0
28.88191414666667,-94.45221284374983,0
28.88191414666667,-94.43839027499983,0
28.88191414666667,-94.42456770624983,0
28.88191414666667,-94.41074513749983,0
28.88191414666667,-94.39692256874983,0
28.893819293333337,-96.594711,0
28.893819293333337,-96.58088843125,0
28.893819293333337,-96.5670658625,0
28.893819293333337,-96.55324329375,0
28.893819293333337,-96.539420725,0
28.893819293333337,-96.52559815625,0
28.893819293333337,-96.5117755875,0
28.893819293333337,-96.49795301875,0
28.893819293333337,-96.48413045,0
28.893819293333337,-96.47030788125,0
28.893819293333337,-96.45648531249999,0
28.893819293333337,-96.44266274374999,0
28.893819293333337,-96.42884017499999,0
28.893819293333337,-96.41501760624999,0
28.893819293333337,-96.40119503749999,0
28.893819293333337,-96.38737246874999,0
28.893819293333337,-96.37354989999999,0
28.893819293333337,-96.35972733124999,0
28.893819293333337,-96.34590476249998,0
28.893819293333337,-96.33208219374998,0
28.893819293333337,-96.31825962499998,0
28.893819293333337,-96.30443705624998,0
28.893819293333337,-96.29061448749998,0
28.893819293333337,-96.27679191874998,0
28.893819293333337,-96.26296934999998,0
28.893819293333337,-96.24914678124998,0
28.893819293333337,-96.23532421249998,0
28.893819293333337,-96.22150164374997,0
28.893819293333337,-96.20767907499997,0
28.893819293333337,-96.19385650624997,0
28.893819293333337,-96.18003393749997,0
28.893819293333337,-96.16621136874997,0
28.893819293333337,-96.15238879999997,0
28.893819293333337,-96.13856623124997,0
28.893819293333337,-96.12474366249997,0
28.893819293333337,-96.11092109374997,0
28.893819293333337,-96.09709852499996,0
28.893819293333337,-96.08327595624996,0
28.893819293333337,-96.06945338749996,0
28.893819293333337,-96.05563081874996,0
28.893819293333337,-96.04180824999996,0
28.893819293333337,-96.02798568124996,0
28.893819293333337,-96.01416311249996,0
28.893819293333337,-96.00034054374996,0
28.893819293333337,-95.98651797499996,0
28.893819293333337,-95.97269540624995,0
28.893819293333337,-95.95887283749995,0
28.893819293333337,-95.94505026874995,0
28.893819293333337,-95.93122769999995,0
28.893819293333337,-95.91740513124995,0
28.893819293333337,-95.90358256249995,0
28.893819293333337,-95.88975999374995,0
28.893819293333337,-95.87593742499995,0
28.893819293333337,-95.86211485624995,0
28.893819293333337,-95.84829228749994,0
28.893819293333337,-95.83446971874994,0
28.893819293333337,-95.82064714999994,0
28.893819293333337,-95.80682458124994,0
28.893819293333337,-95.79300201249994,0
28.893819293333337,-95.77917944374994,0
28.893819293333337,-95.76535687499994,0
28.893819293333337,-95.75153430624994,0
28.893819293333337,-95.73771173749994,0
28.893819293333337,-95.72388916874993,0
28.893819293333337,-95.71006659999993,0
28.893819293333337,-95.69624403124993,0
28.893819293333337,-95.68242146249993,0
28.893819293333337,-95.66859889374993,0
28.893819293333337,-95.65477632499993,0
28.893819293333337,-95.64095375624993,0
28.893819293333337,-95.62713118749993,0
28.893819293333337,-95.61330861874993,0
28.893819293333337,-95.59948604999992,0
28.893819293333337,-95.58566348124992,0
28.893819293333337,-95.57184091249992,0
28.893819293333337,-95.55801834374992,0
28.893819293333337,-95.54419577499992,0
28.893819293333337,-95.53037320624992,0
28.893819293333337,-95.51655063749992,0
28.893819293333337,-95.50272806874992,0
28.893819293333337,-95.48890549999992,0
28.893819293333337,-95.47508293124991,0
28.893819293333337,-95.46126036249991,0
28.893819293333337,-95.44743779374991,0
28.893819293333337,-95.43361522499991,0
28.893819293333337,-95.41979265624991,0
28.893819293333337,-95.40597008749991,0
28.893819293333337,-95.39214751874991,0
28.893819293333337,-95.37832494999991,0
28.893819293333337,-95.3645023812499,0
28.893819293333337,-95.3506798124999,0
28.893819293333337,-95.3368572437499,0
28.893819293333337,-95.3230346749999,0
28.893819293333337,-95.3092121062499,0
28.893819293333337,-95.2953895374999,0
28.893819293333337,-95.2815669687499,0
28.893819293333337,-95.2677443999999,0
28.893819293333337,-95.2539218312499,0
28.893819293333337,-95.2400992624999,0
28.893819293333337,-95.2262766937499,0
28.893819293333337,-95.2124541249999,0
28.893819293333337,-95.1986315562499,0
28.893819293333337,-95.18480898749989,0
28.893819293333337,-95.17098641874989,0
28.893819293333337,-95.15716384999989,0
28.893819293333337,-95.14334128124989,0
28.893819293333337,-95.12951871249989,0
28.893819293333337,-95.11569614374989,0
28.893819293333337,-95.10187357499989,0
28.893819293333337,-95.08805100624988,0
28.893819293333337,-95.07422843749988,0
28.893819293333337,-95.06040586874988,0
28.893819293333337,-95.04658329999988,0
28.893819293333337,-95.03276073124988,0
28.893819293333337,-95.01893816249988,0
28.893819293333337,-95.00511559374988,0
28.893819293333337,-94.99129302499988,0
28.893819293333337,-94.97747045624988,0
28.893819293333337,-94.96364788749987,0
28.893819293333337,-94.94982531874987,0
28.893819293333337,-94.93600274999987,0
28.893819293333337,-94.92218018124987,0
28.893819293333337,-94.90835761249987,0
28.893819293333337,-94.89453504374987,0
28.893819293333337,-94.88071247499987,0
28.893819293333337,-94.86688990624987,0
28.893819293333337,-94.85306733749987,0
28.893819293333337,-94.83924476874986,0
28.893819293333337,-94.82542219999986,0
28.893819293333337,-94.81159963124986,0
28.893819293333337,-94.79777706249986,0
28.893819293333337,-94.78395449374986,0
28.893819293333337,-94.77013192499986,0
28.893819293333337,-94.75630935624986,0
28.893819293333337,-94.74248678749986,0
28.893819293333337,-94.72866421874986,0
28.893819293333337,-94.71484164999985,0
28.893819293333337,-94.70101908124985,0
28.893819293333337,-94.68719651249985,0
28.893819293333337,-94.67337394374985,0
28.893819293333337,-94.65955137499985,0
28.893819293333337,-94.64572880624985,0
28.893819293333337,-94.63190623749985,0
28.893819293333337,-94.61808366874985,0
28.893819293333337,-94.60426109999985,0
28.893819293333337,-94.59043853124984,0
28.893819293333337,-94.57661596249984,0
28.893819293333337,-94.56279339374984,0
28.893819293333337,-94.54897082499984,0
28.893819293333337,-94.53514825624984,0
28.893819293333337,-94.52132568749984,0
28.893819293333337,-94.50750311874984,0
28.893819293333337,-94.49368054999984,0
28.893819293333337,-94.47985798124984,0
28.893819293333337,-94.46603541249983,0
28.893819293333337,-94.45221284374983,0
28.893819293333337,-94.43839027499983,0
28.893819293333337,-94.42456770624983,0
28.893819293333337,-94.41074513749983,0
28.893819293333337,-94.39692256874983,0
28.905724440000004,-96.594711,0
28.905724440000004,-96.58088843125,0
28.905724440000004,-96.5670658625,0
28.905724440000004,-96.55324329375,0
28.905724440000004,-96.539420725,0
28.905724440000004,-96.52559815625,0
28.905724440000004,-96.5117755875,0
28.905724440000004,-96.49795301875,0
28.905724440000004,-96.48413045,0
28.905724440000004,-96.47030788125,0
28.905724440000004,-96.45648531249999,0
28.905724440000004,-96.44266274374999,0
28.905724440000004,-96.42884017499999,0
28.905724440000004,-96.41501760624999,0
28.905724440000004,-96.40119503749999,0
28.905724440000004,-96.38737246874999,0
28.905724440000004,-96.37354989999999,0
28.905724440000004,-96.35972733124999,0
28.905724440000004,-96.34590476249998,0
28.905724440000004,-96.33208219374998,0
28.905724440000004,-96.31825962499998,0
28.905724440000004,-96.30443705624998,0
28.905724440000004,-96.29061448749998,0
28.905724440000004,-96.27679191874998,0
28.905724440000004,-96.26296934999998,0
28.905724440000004,-96.24914678124998,0
28.905724440000004,-96.23532421249998,0
28.905724440000004,-96.22150164374997,0
28.905724440000004,-96.20767907499997,0
28.905724440000004,-96.19385650624997,0
28.905724440000004,-96.18003393749997,0
28.905724440000004,-96.16621136874997,0
28.905724440000004,-96.15238879999997,0
28.905724440000004,-96.13856623124997,0
28.905724440000004,-96.12474366249997,0
28.905724440000004,-96.11092109374997,0
28.905724440000004,-96.09709852499996,0
28.905724440000004,-96.08327595624996,0
28.905724440000004,-96.06945338749996,0
28.905724440000004,-96.05563081874996,0
28.905724440000004,-96.04180824999996,0
28.905724440000004,-96.02798568124996,0
28.905724440000004,-96.01416311249996,0
28.905724440000004,-96.00034054374996,0
28.905724440000004,-95.98651797499996,0
28.905724440000004,-95.97269540624995,0
28.905724440000004,-95.95887283749995,0
28.905724440000004,-95.94505026874995,0
28.905724440000004,-95.93122769999995,0
28.905724440000004,-95.91740513124995,0
28.905724440000004,-95.90358256249995,0
28.905724440000004,-95.88975999374995,0
28.905724440000004,-95.87593742499995,0
28.905724440000004,-95.86211485624995,0
28.905724440000004,-95.84829228749994,0
28.905724440000004,-95.83446971874994,0
28.905724440000004,-95.82064714999994,0
28.905724440000004,-95.80682458124994,0
28.905724440000004,-95.79300201249994,0
28.905724440000004,-95.77917944374994,0
28.905724440000004,-95.76535687499994,0
28.905724440000004,-95.75153430624994,0
28.905724440000004,-95.73771173749994,0
28.905724440000004,-95.72388916874993,0
28.905724440000004,-95.71006659999993,0
28.905724440000004,-95.69624403124993,0
28.905724440000004,-95.68242146249993,0
28.905724440000004,-95.66859889374993,0
28.905724440000004,-95.65477632499993,0
28.905724440000004,-95.64095375624993,0
28.905724440000004,-95.62713118749993,0
28.905724440000004,-95.61330861874993,0
28.905724440000004,-95.59948604999992,0
28.905724440000004,-95.58566348124992,0
28.905724440000004,-95.57184091249992,0
28.905724440000004,-95.55801834374992,0
28.905724440000004,-95.54419577499992,0
28.905724440000004,-95.53037320624992,0
28.905724440000004,-95.51655063749992,0
28.905724440000004,-95.50272806874992,0
28.905724440000004,-95.48890549999992,0
28.905724440000004,-95.47508293124991,0
28.905724440000004,-95.46126036249991,0
28.905724440000004,-95.44743779374991,0
28.905724440000004,-95.43361522499991,0
28.905724440000004,-95.41979265624991,0
28.905724440000004,-95.40597008749991,0
28.905724440000004,-95.39214751874991,0
28.905724440000004,-95.37832494999991,0
28.905724440000004,-95.3645023812499,0
28.905724440000004,-95.3506798124999,0
28.905724440000004,-95.3368572437499,0
28.905724440000004,-95.3230346749999,0
28.905724440000004,-95.3092121062499,0
28.905724440000004,-95.2953895374999,0
28.905724440000004,-95.2815669687499,0
28.905724440000004,-95.2677443999999,0
28.905724440000004,-95.2539218312499,0
28.905724440000004,-95.2400992624999,0
28.905724440000004,-95.2262766937499,0
28.905724440000004,-95.2124541249999,0
28.905724440000004,-95.1986315562499,0
28.905724440000004,-95.18480898749989,0
28.905724440000004,-95.17098641874989,0
28.905724440000004,-95.15716384999989,0
28.905724440000004,-95.14334128124989,0
28.905724440000004,-95.12951871249989,0
28.905724440000004,-95.11569614374989,0
28.905724440000004,-95.10187357499989,0
28.905724440000004,-95.08805100624988,0
28.905724440000004,-95.07422843749988,0
28.905724440000004,-95.06040586874988,0
28.905724440000004,-95.04658329999988,0
28.905724440000004,-95.03276073124988,0
28.905724440000004,-95.01893816249988,0
28.905724440000004,-95.00511559374988,0
28.905724440000004,-94.99129302499988,0
28.905724440000004,-94.97747045624988,0
28.905724440000004,-94.96364788749987,0
28.905724440000004,-94.94982531874987,0
28.905724440000004,-94.93600274999987,0
28.905724440000004,-94.92218018124987,0
28.905724440000004,-94.90835761249987,0
28.905724440000004,-94.89453504374987,0
28.905724440000004,-94.88071247499987,0
28.905724440000004,-94.86688990624987,0
28.905724440000004,-94.85306733749987,0
28.905724440000004,-94.83924476874986,0
28.905724440000004,-94.82542219999986,0
28.905724440000004,-94.81159963124986,0
28.905724440000004,-94.79777706249986,0
28.905724440000004,-94.78395449374986,0
28.905724440000004,-94.77013192499986,0
28.905724440000004,-94.75630935624986,0
28.905724440000004,-94.74248678749986,0
28.905724440000004,-94.72866421874986,0
28.905724440000004,-94.71484164999985,0
28.905724440000004,-94.70101908124985,0
28.905724440000004,-94.68719651249985,0
28.905724440000004,-94.67337394374985,0
28.905724440000004,-94.65955137499985,0
28.905724440000004,-94.64572880624985,0
28.905724440000004,-94.63190623749985,0
28.905724440000004,-94.61808366874985,0
28.905724440000004,-94.60426109999985,0
28.905724440000004,-94.59043853124984,0
28.905724440000004,-94.57661596249984,0
28.905724440000004,-94.56279339374984,0
28.905724440000004,-94.54897082499984,0
28.905724440000004,-94.53514825624984,0
28.905724440000004,-94.52132568749984,0
28.905724440000004,-94.50750311874984,0
28.905724440000004,-94.49368054999984,0
28.905724440000004,-94.47985798124984,0
28.905724440000004,-94.46603541249983,0
28.905724440000004,-94.45221284374983,0
28.905724440000004,-94.43839027499983,0
28.905724440000004,-94.42456770624983,0
28.905724440000004,-94.41074513749983,0
28.905724440000004,-94.39692256874983,0
28.91762958666667,-96.594711,0
28.91762958666667,-96.58088843125,0
28.91762958666667,-96.5670658625,0
28.91762958666667,-96.55324329375,0
28.91762958666667,-96.539420725,0
28.91762958666667,-96.52559815625,0
28.91762958666667,-96.5117755875,0
28.91762958666667,-96.49795301875,0
28.91762958666667,-96.48413045,0
28.91762958666667,-96.47030788125,0
28.91762958666667,-96.45648531249999,0
28.91762958666667,-96.44266274374999,0
28.91762958666667,-96.42884017499999,0
28.91762958666667,-96.41501760624999,0
28.91762958666667,-96.40119503749999,0
28.91762958666667,-96.38737246874999,0
28.91762958666667,-96.37354989999999,0
28.91762958666667,-96.35972733124999,0
28.91762958666667,-96.34590476249998,0
28.91762958666667,-96.33208219374998,0
28.91762958666667,-96.31825962499998,0
28.91762958666667,-96.30443705624998,0
28.91762958666667,-96.29061448749998,0
28.91762958666667,-96.27679191874998,0
28.91762958666667,-96.26296934999998,0
28.91762958666667,-96.24914678124998,0
28.91762958666667,-96.23532421249998,0
28.91762958666667,-96.22150164374997,0
28.91762958666667,-96.20767907499997,0
28.91762958666667,-96.19385650624997,0
28.91762958666667,-96.18003393749997,0
28.91762958666667,-96.16621136874997,0
28.91762958666667,-96.15238879999997,0
28.91762958666667,-96.13856623124997,0
28.91762958666667,-96.12474366249997,0
28.91762958666667,-96.11092109374997,0
28.91762958666667,-96.09709852499996,0
28.91762958666667,-96.08327595624996,0
28.91762958666667,-96.06945338749996,0
28.91762958666667,-96.05563081874996,0
28.91762958666667,-96.04180824999996,0
28.91762958666667,-96.02798568124996,0
28.91762958666667,-96.01416311249996,0
28.91762958666667,-96.00034054374996,0
28.91762958666667,-95.98651797499996,0
28.91762958666667,-95.97269540624995,0
28.91762958666667,-95.95887283749995,0
28.91762958666667,-95.94505026874995,0
28.91762958666667,-95.93122769999995,0
28.91762958666667,-95.91740513124995,0
28.91762958666667,-95.90358256249995,0
28.91762958666667,-95.88975999374995,0
28.91762958666667,-95.87593742499995,0
28.91762958666667,-95.86211485624995,0
28.91762958666667,-95.84829228749994,0
28.91762958666667,-95.83446971874994,0
28.91762958666667,-95.82064714999994,0
28.91762958666667,-95.80682458124994,0
28.91762958666667,-95.79300201249994,0
28.91762958666667,-95.77917944374994,0
28.91762958666667,-95.76535687499994,0
28.91762958666667,-95.75153430624994,0
28.91762958666667,-95.73771173749994,0
28.91762958666667,-95.72388916874993,0
28.91762958666667,-95.71006659999993,0
28.91762958666667,-95.69624403124993,0
28.91762958666667,-95.68242146249993,0
28.91762958666667,-95.66859889374993,0
28.91762958666667,-95.65477632499993,0
28.91762958666667,-95.64095375624993,0
28.91762958666667,-95.62713118749993,0
28.91762958666667,-95.61330861874993,0
28.91762958666667,-95.59948604999992,0
28.91762958666667,-95.58566348124992,0
28.91762958666667,-95.57184091249992,0
28.91762958666667,-95.55801834374992,0
28.91762958666667,-95.54419577499992,0
28.91762958666667,-95.53037320624992,0
28.91762958666667,-95.51655063749992,0
28.91762958666667,-95.50272806874992,0
28.91762958666667,-95.48890549999992,0
28.91762958666667,-95.47508293124991,0
28.91762958666667,-95.46126036249991,0
28.91762958666667,-95.44743779374991,0
28.91762958666667,-95.43361522499991,0
28.91762958666667,-95.41979265624991,0
28.91762958666667,-95.40597008749991,0
28.91762958666667,-95.39214751874991,0
28.91762958666667,-95.37832494999991,0
28.91762958666667,-95.3645023812499,0
28.91762958666667,-95.3506798124999,0
28.91762958666667,-95.3368572437499,0
28.91762958666667,-95.3230346749999,0
28.91762958666667,-95.3092121062499,0
28.91762958666667,-95.2953895374999,0
28.91762958666667,-95.2815669687499,0
28.91762958666667,-95.2677443999999,0
28.91762958666667,-95.2539218312499,0
28.91762958666667,-95.2400992624999,0
