zip,address,lat,lng,house area,lot area,high,low,estimate,month value change,property tax
77021,"3630 COSBY ST, HOUSTON, TX 77021",29.698713,-95.365122,984,7758,117954,91625,105316,8079,45000.0
77021,"3546 MAINER ST, HOUSTON, TX 77021",29.685322999999997,-95.37332099999999,768,5001,96260,79481,88312,-2682,38883.0
77021,"4734 MARIETTA LN, HOUSTON, TX 77021",29.703290999999997,-95.3435,1455,7322,214314,178595,187995,2718,99930.0
77021,"3923 ALBERTA ST, HOUSTON, TX 77021",29.694290999999996,-95.360203,1329,6151,114750,90160,102455,3764,71221.0
77021,"6415 BEEKMAN RD, HOUSTON, TX 77021",29.689582,-95.336949,1203,9000,131511,102554,120652,10122,64692.0
77021,"3719 ALSACE ST, HOUSTON, TX 77021",29.699279999999998,-95.363206,1195,6957,135545,118922,127873,10244,79750.0
77021,"6633 BURKETT ST, HOUSTON, TX 77021",29.700346000000003,-95.369247,1354,6695,121117,93838,109114,-3372,67000.0
77021,"3520 MOUNT PLEASANT ST, HOUSTON, TX 77021",29.687603000000003,-95.373305,1103,5001,114257,92834,102015,-6575,55115.0
77021,"6901 LIVERPOOL ST, HOUSTON, TX 77021",29.686918,-95.350184,1000,15002,144578,127013,135120,841,71683.0
77021,"3441 NATHANIEL BROWN ST, HOUSTON, TX 77021",29.689187,-95.375031,1084,5502,108597,94520,100553,35,46863.0
77021,"3911 YELLOWSTONE BLVD, HOUSTON, TX 77021",29.69349,-95.36085,1187,5502,102300,85250,94722,-760,35000.0
77021,"6722 PARIS ST, HOUSTON, TX 77021",29.690099,-95.35091,1030,5001,118961,91345,106215,6499,38579.0
77021,"7618 LADY ST, HOUSTON, TX 77021",29.683047,-95.37795,1300,5502,136091,115549,128388,-6557,79329.0
77021,"3910 FAULKNER ST, HOUSTON, TX 77021",29.688284999999997,-95.363212,1070,8146,98922,83205,92450,1980,44653.0
77021,"6626 TIERWESTER ST, HOUSTON, TX 77021",29.699654,-95.365491,1252,6599,122228,110588,116408,12857,81254.0
77021,"4931 WARD ST, HOUSTON, TX 77021",29.687647,-95.34665799999999,922,6599,89737,71009,78032,-42150,54486.0
