zip,address,lat,lng,house area,lot area,high,low,estimate,month value change,property tax
77016,"7222 ORLANDO ST, HOUSTON, TX 77016",29.865396999999998,-95.298836,1929,7148,127290,114081,120085,-697,85039.0
77016,"9122 DANDY ST, HOUSTON, TX 77016",29.844240000000003,-95.311656,948,7200,82231,72333,76140,2747,28667.0
77016,"7238 COLTON ST, HOUSTON, TX 77016",29.861525,-95.298084,1000,7440,92444,78490,87211,284,38000.0
77016,"9318 COMPTON ST, HOUSTON, TX 77016",29.846328999999997,-95.305706,1599,21445,170707,141487,153790,349,138858.0
77016,"8502 BERTWOOD ST, HOUSTON, TX 77016",29.837463,-95.30948199999999,1850,9723,137209,113070,127045,10901,74812.0
77016,"10445 BARNHAM ST, HOUSTON, TX 77016",29.862979,-95.31184300000001,1228,7797,96056,84163,91482,-393,69003.0
77016,"10538 ONSLOW ST, HOUSTON, TX 77016",29.865166,-95.308538,1181,7440,89953,78293,83290,-1827,50879.0
77016,"5012 EARLINE ST, HOUSTON, TX 77016",29.841657,-95.317523,700,9300,71983,63071,68555,2420,24802.0
77016,"7614 BIGWOOD ST, HOUSTON, TX 77016",29.856352,-95.290672,1928,7440,145907,120932,131448,-4728,87915.0
77016,"10442 CASTLETON ST, HOUSTON, TX 77016",29.863075,-95.306635,1201,7078,106633,88695,99657,4664,74836.0
77016,"10126 WOODWICK ST, HOUSTON, TX 77016",29.859144,-95.287494,1784,7200,133902,118744,126323,-5373,81342.0
77016,"9326 DANDY ST, HOUSTON, TX 77016",29.84635,-95.31169,1894,7200,121470,92187,108455,7569,49667.0
77016,"4007 BENNINGTON ST, HOUSTON, TX 77016",29.822271,-95.33094100000001,528,8280,71172,59864,66516,-6571,10492.0
77016,"10538 HOLLYGLEN DR, HOUSTON, TX 77016",29.865973999999998,-95.303076,1371,6678,117239,98785,108555,-5413,47073.0
77016,"7614 FEROL RD, HOUSTON, TX 77016",29.867943,-95.291184,1191,8642,114322,93346,104883,-2634,65382.0
77016,"7402 WOODSON VALLEY CT, HOUSTON, TX 77016",29.869953000000002,-95.292835,2513,6451,216482,195864,206173,-3632,182819.0
77016,"10425 WOLBROOK ST, HOUSTON, TX 77016",29.862715,-95.306001,1769,7079,135458,115574,124273,-2060,97908.0
77016,"7605 BOGGESS RD, HOUSTON, TX 77016",29.861773,-95.290862,960,7440,106366,91314,100345,-1185,53511.0
77016,"7335 SAYERS ST, HOUSTON, TX 77016",29.826543,-95.332238,1008,24442,144200,120604,131091,1395,64356.0
77016,"9012 KELBURN DR, HOUSTON, TX 77016",29.843634,-95.30068399999999,1800,7802,122293,101329,116470,2591,66878.0
77016,"9946 WOODWICK ST, HOUSTON, TX 77016",29.856522,-95.287462,1044,7200,109072,86309,94845,2886,18763.0
77016,"7611 WILEYVALE RD, HOUSTON, TX 77016",29.828775,-95.316767,1598,12062,137366,106146,124878,6481,36021.0
77016,"8917 BERTWOOD ST, HOUSTON, TX 77016",29.841898999999998,-95.310013,1602,7440,119003,105402,113336,12022,49800.0
77016,"7612 SANDRADALE ST, HOUSTON, TX 77016",29.828796999999998,-95.31303199999999,770,6917,75230,65567,69018,-1014,44344.0
77016,"9994 BERTWOOD ST, HOUSTON, TX 77016",29.853871,-95.310351,1935,4095,131288,115485,121563,1163,74017.0
77016,"4711 BOICEWOOD ST, HOUSTON, TX 77016",29.842871000000002,-95.321382,1448,9762,118331,93131,109566,-2154,65654.0
77016,"10311 BARNHAM ST, HOUSTON, TX 77016",29.860298999999998,-95.311829,2334,11700,151828,126756,139292,1073,52258.0
77016,"10541 BARNHAM ST, HOUSTON, TX 77016",29.865197,-95.31186,1131,8059,92966,84112,88539,-36,45100.0
77016,"5810 LANGLEY RD, HOUSTON, TX 77016",29.866713,-95.30670500000001,969,7920,93854,83128,89385,-892,60000.0
77016,"10731 PRILLERMAN TRAILS DR, HOUSTON, TX 77016",29.870459999999998,-95.29429,1766,4948,191659,173405,182532,-3500,145739.0
77016,"8110 SANDRA ST, HOUSTON, TX 77016",29.834308,-95.313872,800,3720,70082,63408,66745,-892,21219.0
77016,"7714 BIGWOOD ST, HOUSTON, TX 77016",29.856369,-95.289013,1304,7440,121402,109840,115621,-1717,56137.0
