zip,address,lat,lng,house area,lot area,high,low,estimate,month value change,property tax
77504,"4502 VILLAGE PARK DR, PASADENA, TX 77504",29.642806,-95.181531,1732,6569,201967,182733,192350,-513,179887.0
77504,"4403 ARAPAJO ST, PASADENA, TX 77504",29.6442,-95.179202,2118,7701,230007,208101,219054,-644,178373.0
77504,"4406 SAO PAULO ST, PASADENA, TX 77504",29.654687,-95.175524,3088,8999,342074,289208,310976,1802,317463.0
77504,"5002 LAKESIDE CT, PASADENA, TX 77504",29.636166999999997,-95.180847,2639,6669,280374,248930,262032,1261,231494.0
77504,"4007 TIGUAS ST, PASADENA, TX 77504",29.648334000000002,-95.176132,2113,7261,231146,209132,220139,-30,180583.0
77504,"3935 PANAMA ST, PASADENA, TX 77504",29.651625,-95.17548199999999,3468,10629,294034,266030,280032,-2884,250164.0
77504,"1202 DORSETSHIRE DR, PASADENA, TX 77504",29.639396,-95.190516,1653,10492,188236,170308,179272,1010,143437.0
77504,"1322 DIAMANTE DR, PASADENA, TX 77504",29.633369000000002,-95.189406,2240,6826,243873,216002,232260,-4671,217238.0
77504,"4535 VISTA RD, PASADENA, TX 77504",29.658831,-95.174627,1558,1834,121493,79401,95664,-49,52518.0
77504,"4319 AZTEC ST, PASADENA, TX 77504",29.645118,-95.176668,1796,7148,209881,185895,199887,1935,153383.0
77504,"3914 SANDLEWOOD DR, PASADENA, TX 77504",29.649673999999997,-95.18454399999999,1928,7701,224457,203081,213769,756,173000.0
77504,"1606 KENWICK PL, PASADENA, TX 77504",29.642938,-95.185659,1236,5998,176680,159854,168267,-970,125118.0
77504,"4027 PANAMA ST, PASADENA, TX 77504",29.648456,-95.175296,2037,7840,228206,206472,217339,132,175000.0
77504,"1614 KENWICK PL, PASADENA, TX 77504",29.642940000000003,-95.185552,1262,5998,176417,159615,168016,-808,129362.0
77504,"4411 NAVAJO ST, PASADENA, TX 77504",29.644115000000003,-95.17834,1697,7148,208356,188512,198434,-155,150019.0
77504,"4047 YOUNG ST, PASADENA, TX 77504",29.648453999999997,-95.194051,1750,1250,126101,114091,120096,-82,102315.0
77504,"3611 CADENA DR, PASADENA, TX 77504",29.655199,-95.189716,2038,34896,270238,222696,250220,-1007,203591.0
77504,"741 WINDING RD, PASADENA, TX 77504",29.635474,-95.200066,1988,63597,276746,213070,244908,-1657,154398.0
77504,"4210 BRAZIL CIR, PASADENA, TX 77504",29.651165000000002,-95.179037,2447,9374,238524,206721,227166,594,127015.0
77504,"4711 PARKLAND ST, PASADENA, TX 77504",29.63993,-95.18642,1505,7409,184230,163374,173802,876,156201.0
77504,"1515 KENWICK PL, PASADENA, TX 77504",29.64319,-95.186887,1221,5998,178495,161495,169995,-581,128093.0
77504,"3955 SALVADOR ST, PASADENA, TX 77504",29.651288,-95.174559,3194,12000,327829,290363,312218,3300,303072.0
77504,"4602 SHEFFIELD CT, PASADENA, TX 77504",29.640897999999996,-95.190248,1839,7187,201682,182474,192078,1426,163200.0
77504,"3627 FEDERAL RD, PASADENA, TX 77504",29.654916999999998,-95.19321500000001,2692,43560,279878,238414,259146,5551,208975.0
77504,"1310 KENWICK PL, PASADENA, TX 77504",29.642851,-95.189358,1274,5998,155053,138810,147670,-1012,109482.0
77504,"4015 WOODHOLLOW LN, PASADENA, TX 77504",29.647056,-95.18379,1794,7697,214791,194335,204563,550,155000.0
77504,"1723 BUCKINGHAM DR, PASADENA, TX 77504",29.646285,-95.183493,1918,6325,244054,216162,232432,1435,219802.0
77504,"1423 N CIRCLE PARK ST, PASADENA, TX 77504",29.635849,-95.18765400000001,1404,4691,150587,133377,143416,-988,114600.0
77504,"4311 MONTEVIDEO CIR, PASADENA, TX 77504",29.64772,-95.18916999999999,3077,10798,291009,263293,277151,-8633,248893.0
77504,"4219 SHANNA LN, PASADENA, TX 77504",29.654107,-95.1779,2869,14435,283897,238792,265324,1728,241473.0
77504,"1811 LEISURE CT, PASADENA, TX 77504",29.643796999999996,-95.182159,1386,3275,172716,156266,164491,-2405,147554.0
77504,"5211 LAURA LEE LN, PASADENA, TX 77504",29.632416,-95.18594399999999,2482,6599,264552,239356,251954,1589,231232.0
77504,"4215 RAINY RIVER DR, PASADENA, TX 77504",29.644496999999998,-95.19004699999999,1308,5998,158109,143051,150580,-1118,134458.0
77504,"1419 GAMMA ST, PASADENA, TX 77504",29.637787,-95.187507,1147,4691,145357,131513,138435,-911,115555.0
77504,"4523 AZTEC ST, PASADENA, TX 77504",29.642808000000002,-95.176625,1644,7701,204554,185072,194813,947,152006.0
77504,"4050 WOODHOLLOW LN, PASADENA, TX 77504",29.647053000000003,-95.184839,1626,7697,207978,188170,198074,-447,160674.0
77504,"4218 COMANCHE ST, PASADENA, TX 77504",29.647906,-95.179222,1708,7261,214054,193668,203861,-2742,162327.0
77504,"4026 COAPITES ST, PASADENA, TX 77504",29.647728999999998,-95.173916,1811,8141,226431,204867,215649,1861,170744.0
77504,"4302 RAINY RIVER DR, PASADENA, TX 77504",29.645387,-95.190389,1256,6900,161392,144485,153707,639,131200.0
77504,"4211 ARAPAJO ST, PASADENA, TX 77504",29.646255,-95.17924000000001,1488,7148,198600,179686,189143,1630,156454.0
77504,"1418 MIDDLE PARK ST, PASADENA, TX 77504",29.634912,-95.18768,940,4508,124397,108995,118473,191,99395.0
77504,"1302 KAPPA ST, PASADENA, TX 77504",29.637063,-95.18910699999999,1059,4783,141093,127655,134374,3344,110172.0
77504,"4203 WARWICK DR, PASADENA, TX 77504",29.646447,-95.18198199999999,1989,10433,246208,220415,234484,691,218460.0
77504,"4614 VILLAGE PARK DR, PASADENA, TX 77504",29.641779999999997,-95.18245300000001,1677,5502,197607,178787,188197,-260,173887.0
77504,"4015 CUJANES ST, PASADENA, TX 77504",29.647908,-95.17443399999999,2147,7701,242499,219403,230951,1001,204423.0
77504,"406 LLANO ST, PASADENA, TX 77504",29.653915,-95.20598299999999,2019,43499,257684,222223,236407,4358,182278.0
77504,"4603 YELLOWSTONE DR, PASADENA, TX 77504",29.644416999999997,-95.17242399999999,2039,7574,249991,226183,238087,1556,215830.0
77504,"1024 TEALWAY DR, PASADENA, TX 77504",29.6453,-95.1945,352,6861,97910,75382,86646,-628,55818.0
77504,"4503 VILLAGE PARK DR, PASADENA, TX 77504",29.642530999999998,-95.181606,1874,5488,213653,191481,201559,-4777,171612.0
77504,"4310 PONCA ST, PASADENA, TX 77504",29.645014,-95.172678,2277,7261,255005,230719,242862,3628,195337.0
77504,"4302 ARGENTINA CIR, PASADENA, TX 77504",29.652786,-95.177121,2784,9750,281517,244683,263100,-888,208403.0
77504,"4228 ALLEN GENOA RD, PASADENA, TX 77504",29.646408,-95.201806,1803,95980,365995,301005,342051,11045,304502.0
77504,"4544 VISTA RD, PASADENA, TX 77504",29.658403000000003,-95.174391,1260,1555,85683,71662,77894,-2919,45848.0
77504,"1626 VILLAGE TOWNHOME DR, PASADENA, TX 77504",29.640985999999998,-95.184732,2105,2757,212800,188480,202667,-211,188224.0
77504,"4242 BURKE RIDGE DR, PASADENA, TX 77504",29.634434999999996,-95.17924599999999,1752,5001,196847,178099,187473,-63,184884.0
77504,"4426 ALLEN GENOA RD, PASADENA, TX 77504",29.64309,-95.199272,2229,63598,279149,250181,263348,-4309,216990.0
77504,"4514 ONEIDA ST, PASADENA, TX 77504",29.642931,-95.17354300000001,1767,7150,230707,206766,217648,810,164602.0
77504,"4231 ALLEN GENOA RD, PASADENA, TX 77504",29.646575,-95.20155600000001,2496,50817,296245,239170,271784,1460,239989.0
77504,"4207 TONKAWA ST, PASADENA, TX 77504",29.648919,-95.179365,1863,7148,218736,197904,208320,-105,161057.0
77504,"5302 LAURA LEE LN, PASADENA, TX 77504",29.633552,-95.186288,2880,6599,283512,251416,267464,2449,227000.0
77504,"3918 WILLOWVIEW DR, PASADENA, TX 77504",29.650376,-95.188583,1988,7479,211798,189609,201712,1278,146490.0
77504,"4027 THISTLEDOWN DR, PASADENA, TX 77504",29.64732,-95.186702,1561,15730,205776,186178,195977,-363,155683.0
