zip,address,lat,lng,house area,lot area,high,low,estimate,month value change,property tax
77401,"4914 VALERIE ST, BELLAIRE, TX 77401",29.694121000000003,-95.463495,5482,8450,1193598,1068554,1136760,-9984,1272009.0
77401,"5206 EVERGREEN ST, BELLAIRE, TX 77401",29.698557,-95.47049799999999,4850,8507,1007300,901773,959333,-2051,1083692.0
77401,"5218 LOCUST ST, BELLAIRE, TX 77401",29.7089,-95.472092,3647,7800,833455,746141,793767,-6771,788100.0
77401,"4340 OLEANDER ST, BELLAIRE, TX 77401",29.701399,-95.448295,3398,5127,851195,600844,715290,15850,671299.0
77401,"4600 MIMOSA DR, BELLAIRE, TX 77401",29.690657,-95.455261,1602,8137,468506,423886,446196,-4790,445006.0
77401,"4803 FERN ST, BELLAIRE, TX 77401",29.70056,-95.463022,3430,8337,831225,752061,791643,1656,748538.0
77401,"4515 EVERGREEN ST, BELLAIRE, TX 77401",29.698463,-95.452875,4911,8775,1182676,1050040,1105305,-8887,1324730.0
77401,"6 TOWN OAKS PL, BELLAIRE, TX 77401",29.707489000000002,-95.45137199999999,2543,4879,510975,420241,477547,-24600,466200.0
77401,"117 PAMELLIA DR, BELLAIRE, TX 77401",29.708167,-95.45394499999999,4132,10155,1033518,916516,975017,-203,900000.0
77401,"4901 LAUREL ST, BELLAIRE, TX 77401",29.703393,-95.464359,3183,8400,816298,738556,777427,2323,732500.0
77401,"4618 HUISACHE ST, BELLAIRE, TX 77401",29.700431,-95.455989,1973,7560,523132,473310,498221,-17034,601645.0
77401,"4715 SUNBURST CT, BELLAIRE, TX 77401",29.719789000000002,-95.46125699999999,1106,8882,463343,401564,441279,21883,401095.0
77401,"4324 BETTY ST, BELLAIRE, TX 77401",29.700003000000002,-95.448009,3470,5127,873452,790266,831859,-7559,753549.0
77401,"5008 MAYFAIR ST, BELLAIRE, TX 77401",29.718985999999997,-95.466679,4830,8254,1291082,1168122,1229602,392399,1134939.0
77401,"4612 VALERIE ST, BELLAIRE, TX 77401",29.694153999999997,-95.455938,1323,8777,524556,474598,499577,-1138,535765.0
77401,"4408 CYNTHIA ST, BELLAIRE, TX 77401",29.69367,-95.44959,882,5127,387515,350609,369062,-539,364600.0
77401,"7207 S RICE AVE, BELLAIRE, TX 77401",29.701159999999998,-95.467702,3185,10500,758852,664899,722716,-3331,628926.0
77401,"143 PAMELLIA DR, BELLAIRE, TX 77401",29.708815,-95.45504,3757,7919,915635,819711,872033,17963,876818.0
77401,"5422 VALERIE ST, BELLAIRE, TX 77401",29.693596999999997,-95.48418000000001,3326,20478,737591,618172,702468,8983,686079.0
77401,"4529 ACACIA ST, BELLAIRE, TX 77401",29.708813,-95.452484,1838,1800,318812,267682,300766,3802,289000.0
77401,"536 S 2ND ST, BELLAIRE, TX 77401",29.699862,-95.463858,2738,7875,729126,659686,694406,-3217,782680.0
77401,"4611 HUISACHE ST, BELLAIRE, TX 77401",29.700159000000003,-95.455715,4056,8581,1086887,974097,1025365,-9162,1068832.0
77401,"4510 ELM ST, BELLAIRE, TX 77401",29.712805,-95.451796,5184,8100,1299419,1164574,1225867,9451,1233913.0
77401,"6318 MEREDITH DR, BELLAIRE, TX 77401",29.712059999999997,-95.472247,1846,2200,283563,253856,270060,-1521,264200.0
77401,"5519 NEWCASTLE ST, BELLAIRE, TX 77401",29.718604,-95.451313,4058,6900,953533,862721,908127,8534,1003681.0
77401,"5229 MAPLE ST, BELLAIRE, TX 77401",29.690982,-95.475137,2723,7344,466993,422517,444755,9769,408562.0
77401,"4971 WILLOW ST, BELLAIRE, TX 77401",29.702472999999998,-95.46605100000001,7288,10440,2028457,1672587,1779348,34049,1767000.0
77401,"5407 BRAEBURN DR, BELLAIRE, TX 77401",29.695748,-95.48147800000001,5343,20478,1325020,1139269,1238336,7225,1513000.0
77401,"4604 EVERGREEN ST, BELLAIRE, TX 77401",29.698704,-95.45585,5079,8451,1365323,1212203,1276003,10138,1231374.0
77401,"4809 EVERGREEN ST, BELLAIRE, TX 77401",29.698365999999996,-95.462588,4904,7070,1028729,930755,979742,-13581,940000.0
77401,"4825 WILLOW ST, BELLAIRE, TX 77401",29.702506,-95.46269699999999,4378,9426,1051117,951011,1001064,-9307,1121000.0
77401,"5306 ASPEN ST, BELLAIRE, TX 77401",29.701264000000002,-95.472151,5100,7200,1108193,1002651,1055422,10229,1120282.0
77401,"1217 MULBERRY LN, BELLAIRE, TX 77401",29.721768,-95.449786,3796,6556,983894,890190,937042,6182,1051999.0
77401,"4818 WEDGEWOOD DR, BELLAIRE, TX 77401",29.715390000000003,-95.46282099999999,4014,8124,890619,805799,848209,-15306,950968.0
77401,"134 PAMELLIA DR, BELLAIRE, TX 77401",29.709114000000003,-95.454197,3528,9561,1008278,912252,960265,30441,913500.0
77401,"5315 JESSAMINE ST, BELLAIRE, TX 77401",29.701853000000003,-95.47331700000001,3685,10123,935889,846757,891323,17621,974400.0
77401,"5205 JESSAMINE ST, BELLAIRE, TX 77401",29.701864,-95.47108399999999,1541,7625,485234,439022,462128,5442,463000.0
77401,"4908 BELLAIRE BLVD, BELLAIRE, TX 77401",29.706079,-95.466595,2720,2613,725697,609312,684620,-12974,700000.0
77401,"4415 CAMELLIA LN, BELLAIRE, TX 77401",29.707633,-95.45106,6470,13224,1810303,1380740,1534155,-12425,1487000.0
77401,"5223 VALERIE ST, BELLAIRE, TX 77401",29.693441999999997,-95.472859,5342,22425,1652582,1440324,1516130,25859,1591000.0
77401,"4610 PARK CT, BELLAIRE, TX 77401",29.710317,-95.456623,3684,6421,1062087,960935,1011511,-940,978759.0
77401,"5220 LINDEN ST, BELLAIRE, TX 77401",29.704518,-95.472075,2572,6750,655941,537754,590938,-18650,620500.0
77401,"4817 LAUREL ST, BELLAIRE, TX 77401",29.703418,-95.462542,1008,8751,658925,463883,527140,-2899,538199.0
77401,"4305 JANE ST, BELLAIRE, TX 77401",29.703232,-95.447641,1136,5127,466972,317256,356467,-22569,256398.0
77401,"5004 MAPLE ST, BELLAIRE, TX 77401",29.691351,-95.46544,2405,10402,521826,472128,496977,-1981,570000.0
77401,"4903 PALMETTO ST, BELLAIRE, TX 77401",29.711512,-95.464497,3639,8698,853095,771847,812471,3425,894289.0
77401,"4605 LAUREL ST, BELLAIRE, TX 77401",29.703421999999996,-95.455562,3161,12149,787885,712849,750367,-285,666493.0
77401,"5208 HUISACHE ST, BELLAIRE, TX 77401",29.700368,-95.471176,5212,8220,1160663,1002391,1055148,-22349,1074900.0
77401,"4300 CYNTHIA ST, BELLAIRE, TX 77401",29.693696999999997,-95.44745999999999,1116,7871,355216,306333,325886,3291,279150.0
77401,"4314 IONE ST, BELLAIRE, TX 77401",29.704256,-95.448593,3400,6003,880193,796365,838279,-1437,797900.0
77401,"4614 VERONE ST, BELLAIRE, TX 77401",29.697781,-95.456997,2092,8912,563510,509842,536676,-2533,552805.0
77401,"4419 IONE ST, BELLAIRE, TX 77401",29.703957,-95.45036400000001,2680,6124,758856,686584,722720,-14775,610864.0
77401,"5104 VALERIE ST, BELLAIRE, TX 77401",29.693740000000002,-95.469946,5215,18901,1334573,1207471,1271022,-893,1596500.0
77401,"5645 LUCERNE ST, BELLAIRE, TX 77401",29.717021999999996,-95.45316700000001,2183,,424098,338535,372016,4230,315000.0
77401,"5204 PATRICK HENRY ST, BELLAIRE, TX 77401",29.697836,-95.470466,4314,6425,1003524,907950,955737,-1073,935600.0
77401,"4715 PINE ST, BELLAIRE, TX 77401",29.694743,-95.461072,5300,8276,1204482,1079489,1136304,1208,1290000.0
77401,"4506 BELLAIRE BLVD, BELLAIRE, TX 77401",29.706084999999998,-95.452247,2868,20203,1040471,941379,990925,-20508,829771.0
77401,"1116 COLONIAL ST, BELLAIRE, TX 77401",29.7199,-95.46283100000001,3242,7801,820210,742094,781152,-9600,803402.0
77401,"4606 CEDAR OAKS LN, BELLAIRE, TX 77401",29.699583,-95.456096,1812,8450,518141,468795,493468,-8636,500497.0
77401,"1 PROSPECT PL, BELLAIRE, TX 77401",29.697987,-95.483772,3214,8002,683699,564522,627247,4963,681844.0
77401,"4526 LIVE OAK ST, BELLAIRE, TX 77401",29.708257,-95.45269,5022,12854,1562277,1374225,1446553,-8111,1494058.0
77401,"4512 SUNBURST ST, BELLAIRE, TX 77401",29.720036999999998,-95.452835,2949,7440,760185,687787,723986,-5179,663600.0
77401,"129 BEVERLY LN, BELLAIRE, TX 77401",29.700053999999998,-95.454621,3643,8750,1015583,889844,967222,13929,1087580.0
77401,"5308 HUISACHE ST, BELLAIRE, TX 77401",29.700346000000003,-95.47218000000001,2140,8220,1088672,853284,980786,21790,1200000.0
77401,"4306 JANE ST, BELLAIRE, TX 77401",29.703506,-95.447681,4062,5227,1053452,824441,916045,-29496,850648.0
77401,"5706 INNSBRUCK ST, BELLAIRE, TX 77401",29.716479,-95.453315,1500,,346794,276207,306897,-2227,279000.0
77401,"4623 OAKDALE ST, BELLAIRE, TX 77401",29.717952,-95.458283,4808,10202,1247103,965149,1084437,3452,1155000.0
77401,"4531 MAPLE ST, BELLAIRE, TX 77401",29.691191999999997,-95.45238499999999,4289,7344,1056091,936533,996312,-1102,1069500.0
77401,"5103 MIMOSA DR, BELLAIRE, TX 77401",29.690252,-95.467853,4375,7475,943981,854079,899030,-3415,975000.0
77401,"5112 POCAHONTAS ST, BELLAIRE, TX 77401",29.697125,-95.46810699999999,3912,12706,1269074,1038334,1153704,-21237,1419769.0
77401,"5211 HOLLY ST, BELLAIRE, TX 77401",29.692208,-95.472394,6333,15990,1835271,1464997,1609887,25980,1590000.0
77401,"4414 CAMELLIA LN, BELLAIRE, TX 77401",29.707907000000002,-95.45106,6108,13050,1754275,1528956,1609427,-24215,1875000.0
77401,"116 WHITE DR, BELLAIRE, TX 77401",29.7066,-95.458748,2582,3780,530690,480148,505419,-5719,492000.0
77401,"4802 PALMETTO ST, BELLAIRE, TX 77401",29.711803000000003,-95.463013,2602,2749,456992,350624,393959,2835,306461.0
77401,"1221 HOWARD LN, BELLAIRE, TX 77401",29.722115000000002,-95.45070799999999,3202,6555,823708,745260,784484,-8975,766091.0
77401,"6504 KENYON LN, BELLAIRE, TX 77401",29.709465,-95.45310699999999,2383,3393,482343,415351,446614,-8242,387909.0
77401,"4300 JIM WEST ST, BELLAIRE, TX 77401",29.699316999999997,-95.447535,2469,6229,489065,390394,429004,4594,243676.0
77401,"5203 LINDEN ST, BELLAIRE, TX 77401",29.704252,-95.470512,2722,7000,805786,729044,767415,-7169,814128.0
77401,"5205 MAPLE ST, BELLAIRE, TX 77401",29.691017,-95.472335,4515,7344,1212538,1097058,1154798,-3288,1308000.0
77401,"5113 GRAND LAKE ST, BELLAIRE, TX 77401",29.699209999999997,-95.468137,4065,10125,1119016,972602,1045809,63529,1169300.0
77401,"5009 MAPLE ST, BELLAIRE, TX 77401",29.691069,-95.466165,3320,7571,969153,824232,905750,4151,1032500.0
77401,"4521 SUNBURST ST, BELLAIRE, TX 77401",29.719735999999997,-95.453484,4167,7875,953246,844303,907853,-21138,887000.0
77401,"5409 BRAEBURN DR, BELLAIRE, TX 77401",29.695743,-95.481868,2120,20478,969914,815816,906462,16119,988995.0
77401,"4628 MIMOSA DR, BELLAIRE, TX 77401",29.690651000000003,-95.45620100000001,2028,7344,422359,378529,398452,11454,323424.0
77401,"4329 VERONE ST, BELLAIRE, TX 77401",29.697627,-95.448011,3966,7688,1053681,953331,1003506,-1008,1080251.0
77401,"4607 CEDAR OAKS LN, BELLAIRE, TX 77401",29.699308000000002,-95.456094,4841,8451,1208366,1062914,1118857,-7724,1074779.0
77401,"8 PIN OAK ESTATES DR, BELLAIRE, TX 77401",29.707212,-95.453203,4046,7924,914427,787424,846692,17154,720000.0
77401,"6715 AVENUE B, BELLAIRE, TX 77401",29.706166999999997,-95.45530500000001,1675,,404183,341145,370810,-5283,361086.0
77401,"4706 BELLVIEW ST, BELLAIRE, TX 77401",29.697916999999997,-95.459686,4178,7070,871443,788449,829946,-5409,845094.0
77401,"4632 OAKDALE ST, BELLAIRE, TX 77401",29.718217,-95.459491,4680,8280,1086168,973453,1024687,-11663,960000.0
77401,"5204 HUISACHE ST, BELLAIRE, TX 77401",29.700368,-95.47113900000001,1960,8219,537477,453650,493098,-6260,749900.0
77401,"4709 EVERGREEN ST, BELLAIRE, TX 77401",29.698385,-95.46094000000001,1379,7418,423445,383117,403281,-2862,337084.0
77401,"4505 MIMOSA DR, BELLAIRE, TX 77401",29.690421,-95.451776,3780,6965,741725,561493,693201,-18956,615608.0
77401,"5208 LOCUST ST, BELLAIRE, TX 77401",29.708911999999998,-95.471142,3568,6499,859308,755873,795656,-14074,732159.0
77401,"6203 NEWCASTLE ST, BELLAIRE, TX 77401",29.710883000000003,-95.451183,1620,26943,1067202,965564,1016383,-2727,888300.0
77401,"4301 LAFAYETTE ST, BELLAIRE, TX 77401",29.691322999999997,-95.447345,1453,8507,344614,295848,325108,-1006,318352.0
77401,"4441 JANE ST, BELLAIRE, TX 77401",29.703193,-95.45099599999999,1276,5127,431518,386737,407092,-12173,328150.0
77401,"5008 LOCUST ST, BELLAIRE, TX 77401",29.708965000000003,-95.466921,2030,8100,491009,439570,467628,-3482,439801.0
77401,"5301 POCAHONTAS ST, BELLAIRE, TX 77401",29.696813,-95.47196,4450,8276,1125598,868883,987367,-5827,950000.0
77401,"4613 MIMOSA DR, BELLAIRE, TX 77401",29.690379999999998,-95.455662,3192,7475,738646,661264,703472,4871,629400.0
77401,"4809 LOCUST ST, BELLAIRE, TX 77401",29.708731,-95.462602,2192,7000,582246,521249,554520,-13455,572300.0
77401,"4523 VERONE ST, BELLAIRE, TX 77401",29.697558,-95.452789,1513,8772,611303,523187,550723,-1507,511130.0
77401,"4938 WILLOW ST, BELLAIRE, TX 77401",29.702749,-95.465266,4521,6665,1291457,1090037,1184823,-4755,1355000.0
77401,"4700 WILLOW ST, BELLAIRE, TX 77401",29.702837,-95.459613,1786,8451,477885,420362,442486,-8462,376200.0
77401,"4917 LINDEN ST, BELLAIRE, TX 77401",29.704308,-95.46476,5078,8403,1232841,1094579,1152188,-1098,1258400.0
77401,"5409 NEWCASTLE ST, BELLAIRE, TX 77401",29.722070000000002,-95.451326,2270,6586,555575,497921,524127,-6280,525000.0
77401,"1103 HOWARD LN, BELLAIRE, TX 77401",29.718614000000002,-95.45066899999999,2742,5798,729170,631948,694448,-21498,680000.0
77401,"4603 HOLLY ST, BELLAIRE, TX 77401",29.693002000000003,-95.455375,4753,8775,1885350,1425509,1532805,-879,1077716.0
77401,"4530 MAPLE ST, BELLAIRE, TX 77401",29.691467,-95.452387,4309,8777,1007522,901972,959545,-10848,1040400.0
77401,"4313 VERONE ST, BELLAIRE, TX 77401",29.69763,-95.447724,3916,5125,891902,768027,825835,-16230,675600.0
77401,"4530 PINE ST, BELLAIRE, TX 77401",29.695107,-95.453583,3338,9453,831600,744480,792000,-1997,800000.0
77401,"4308 LAMONT CIR, BELLAIRE, TX 77401",29.715117,-95.448582,5219,8124,1355489,1168954,1243568,14514,1275456.0
77401,"8308 MAPLE CT, BELLAIRE, TX 77401",29.70445,-95.46183,4592,10764,1703767,1321889,1468765,12198,1666281.0
77401,"5549 HUISACHE ST, BELLAIRE, TX 77401",29.697224,-95.47863199999999,4576,13813,1028429,833862,926513,2323,802263.0
77401,"4309 VALERIE ST, BELLAIRE, TX 77401",29.694131,-95.447585,1001,5125,835428,474523,668342,1372,853307.0
77401,"4828 CHESTNUT ST, BELLAIRE, TX 77401",29.709844,-95.464023,2016,8451,417448,271511,339389,-1296,230382.0
77401,"9 AZALEA TRAIL LN, BELLAIRE, TX 77401",29.700763000000002,-95.459973,3531,10187,830488,751394,790941,3430,703000.0
77401,"6500 NEWCASTLE ST, BELLAIRE, TX 77401",29.708940000000002,-95.451488,1452,2330,304931,252261,277210,-282,261316.0
77401,"4927 PINE ST, BELLAIRE, TX 77401",29.694703000000004,-95.465795,5315,8450,1365147,1235133,1300140,32372,1375724.0
77401,"6510 S RICE AVE, BELLAIRE, TX 77401",29.708567,-95.46817800000001,5380,10202,1351789,971947,1117181,2059,435054.0
77401,"5306 HUISACHE ST, BELLAIRE, TX 77401",29.700347999999998,-95.472138,1335,8220,478557,432981,455769,4461,430000.0
77401,"4307 LAMPTON CIR, BELLAIRE, TX 77401",29.713993,-95.448572,1252,8124,729027,659595,694311,172887,504663.0
77401,"5209 JESSAMINE ST, BELLAIRE, TX 77401",29.701863,-95.47112299999999,2308,7627,528117,472791,502969,-7541,506000.0
77401,"4646 CEDAR ST, BELLAIRE, TX 77401",29.707738,-95.457792,1098,9047,470108,409168,435285,-6830,338438.0
77401,"4507 PALMETTO ST, BELLAIRE, TX 77401",29.711631,-95.451623,4013,8403,1006189,900778,958275,8333,968100.0
77401,"5320 HOLLY ST, BELLAIRE, TX 77401",29.692436999999998,-95.476951,6447,20478,1953519,1633852,1775926,-27144,1772876.0
77401,"6508 NEWCASTLE ST, BELLAIRE, TX 77401",29.709259999999997,-95.451488,1716,1938,316932,256427,288120,3551,255414.0
